first_guess,answer,final_guess,n_guesses,play_time,agent
soare,chief,chief,4,0.010848045349121094,MaxInfoAgent
soare,onset,onset,3,0.008659839630126953,MaxInfoAgent
soare,prize,prize,5,0.0074460506439208984,MaxInfoAgent
soare,fungi,fungi,4,0.008986234664916992,MaxInfoAgent
soare,charm,charm,4,0.006891012191772461,MaxInfoAgent
soare,gully,gully,6,0.018300771713256836,MaxInfoAgent
soare,inter,inter,5,0.020595073699951172,MaxInfoAgent
soare,whoop,whoop,4,0.006761789321899414,MaxInfoAgent
soare,taunt,taunt,3,0.013015031814575195,MaxInfoAgent
soare,leery,leery,3,0.0035707950592041016,MaxInfoAgent
soare,class,class,3,0.0037088394165039062,MaxInfoAgent
soare,theme,theme,4,0.008806943893432617,MaxInfoAgent
soare,lofty,lofty,4,0.006893157958984375,MaxInfoAgent
soare,tibia,tibia,4,0.016302108764648438,MaxInfoAgent
soare,booze,booze,4,0.010387897491455078,MaxInfoAgent
soare,alpha,alpha,4,0.018624067306518555,MaxInfoAgent
soare,thyme,thyme,4,0.007205009460449219,MaxInfoAgent
soare,eclat,eclat,4,0.010566949844360352,MaxInfoAgent
soare,doubt,doubt,3,0.011107921600341797,MaxInfoAgent
soare,parer,parer,4,0.013576984405517578,MaxInfoAgent
soare,chute,chute,4,0.010053157806396484,MaxInfoAgent
soare,stick,stick,3,0.008299112319946289,MaxInfoAgent
soare,trice,trice,4,0.009572029113769531,MaxInfoAgent
soare,alike,alike,4,0.005669116973876953,MaxInfoAgent
soare,sooth,sooth,3,0.011708974838256836,MaxInfoAgent
soare,recap,recap,5,0.008064985275268555,MaxInfoAgent
soare,saint,saint,3,0.003407001495361328,MaxInfoAgent
soare,liege,liege,4,0.006529092788696289,MaxInfoAgent
soare,glory,glory,4,0.004075050354003906,MaxInfoAgent
soare,grate,grate,4,0.004279136657714844,MaxInfoAgent
soare,admit,admit,4,0.01111292839050293,MaxInfoAgent
soare,brisk,brisk,4,0.013532161712646484,MaxInfoAgent
soare,soggy,soggy,4,0.004568815231323242,MaxInfoAgent
soare,usurp,usurp,2,0.0014331340789794922,MaxInfoAgent
soare,scald,scald,5,0.012857913970947266,MaxInfoAgent
soare,scorn,scorn,5,0.012736082077026367,MaxInfoAgent
soare,leave,leave,4,0.004673004150390625,MaxInfoAgent
soare,twine,twine,4,0.011599063873291016,MaxInfoAgent
soare,sting,sting,3,0.007420063018798828,MaxInfoAgent
soare,bough,bough,4,0.006868839263916016,MaxInfoAgent
soare,marsh,marsh,3,0.004173994064331055,MaxInfoAgent
soare,sloth,sloth,4,0.005099058151245117,MaxInfoAgent
soare,dandy,dandy,4,0.018042802810668945,MaxInfoAgent
soare,vigor,vigor,4,0.009884834289550781,MaxInfoAgent
soare,howdy,howdy,4,0.015377283096313477,MaxInfoAgent
soare,enjoy,enjoy,4,0.012418985366821289,MaxInfoAgent
soare,valid,valid,4,0.01551675796508789,MaxInfoAgent
soare,ionic,ionic,4,0.011054277420043945,MaxInfoAgent
soare,equal,equal,4,0.013096094131469727,MaxInfoAgent
soare,unset,unset,4,0.00784611701965332,MaxInfoAgent
soare,floor,floor,4,0.005491971969604492,MaxInfoAgent
soare,catch,catch,4,0.010001182556152344,MaxInfoAgent
soare,spade,spade,3,0.012025117874145508,MaxInfoAgent
soare,stein,stein,4,0.012163162231445312,MaxInfoAgent
soare,exist,exist,4,0.010637760162353516,MaxInfoAgent
soare,quirk,quirk,3,0.007657051086425781,MaxInfoAgent
soare,denim,denim,3,0.010312080383300781,MaxInfoAgent
soare,grove,grove,4,0.005476951599121094,MaxInfoAgent
soare,spiel,spiel,3,0.004690885543823242,MaxInfoAgent
soare,mummy,mummy,5,0.013656139373779297,MaxInfoAgent
soare,fault,fault,3,0.013298749923706055,MaxInfoAgent
soare,foggy,foggy,5,0.015000104904174805,MaxInfoAgent
soare,flout,flout,4,0.005844831466674805,MaxInfoAgent
soare,carry,carry,3,0.008720159530639648,MaxInfoAgent
soare,sneak,sneak,4,0.008774280548095703,MaxInfoAgent
soare,libel,libel,4,0.015558004379272461,MaxInfoAgent
soare,waltz,waltz,4,0.024941682815551758,MaxInfoAgent
soare,aptly,aptly,3,0.014811038970947266,MaxInfoAgent
soare,piney,piney,4,0.010189056396484375,MaxInfoAgent
soare,inept,inept,4,0.012043952941894531,MaxInfoAgent
soare,aloud,aloud,5,0.012603759765625,MaxInfoAgent
soare,photo,photo,4,0.0067980289459228516,MaxInfoAgent
soare,dream,dream,4,0.011150121688842773,MaxInfoAgent
soare,stale,stale,3,0.002930164337158203,MaxInfoAgent
soare,vomit,vomit,4,0.0068662166595458984,MaxInfoAgent
soare,ombre,ombre,3,0.00805211067199707,MaxInfoAgent
soare,fanny,fanny,5,0.015434026718139648,MaxInfoAgent
soare,unite,unite,3,0.004747152328491211,MaxInfoAgent
soare,snarl,snarl,4,0.004335165023803711,MaxInfoAgent
soare,baker,baker,5,0.015900135040283203,MaxInfoAgent
soare,there,there,3,0.0032019615173339844,MaxInfoAgent
soare,glyph,glyph,4,0.017634153366088867,MaxInfoAgent
soare,pooch,pooch,4,0.020004987716674805,MaxInfoAgent
soare,hippy,hippy,4,0.00896310806274414,MaxInfoAgent
soare,spell,spell,3,0.008032083511352539,MaxInfoAgent
soare,folly,folly,5,0.01236414909362793,MaxInfoAgent
soare,louse,louse,3,0.0041620731353759766,MaxInfoAgent
soare,gulch,gulch,4,0.00967097282409668,MaxInfoAgent
soare,vault,vault,4,0.01934194564819336,MaxInfoAgent
soare,godly,godly,4,0.008529901504516602,MaxInfoAgent
soare,threw,threw,4,0.010202169418334961,MaxInfoAgent
soare,fleet,fleet,4,0.015072107315063477,MaxInfoAgent
soare,grave,grave,6,0.0178680419921875,MaxInfoAgent
soare,inane,inane,4,0.005496025085449219,MaxInfoAgent
soare,shock,shock,4,0.0057642459869384766,MaxInfoAgent
soare,crave,crave,4,0.016147851943969727,MaxInfoAgent
soare,spite,spite,4,0.009423017501831055,MaxInfoAgent
soare,valve,valve,5,0.009148836135864258,MaxInfoAgent
soare,skimp,skimp,4,0.011308908462524414,MaxInfoAgent
soare,claim,claim,4,0.006287097930908203,MaxInfoAgent
soare,rainy,rainy,3,0.012954235076904297,MaxInfoAgent
soare,musty,musty,5,0.014747142791748047,MaxInfoAgent
soare,pique,pique,4,0.006721019744873047,MaxInfoAgent
soare,daddy,daddy,5,0.012124061584472656,MaxInfoAgent
soare,quasi,quasi,3,0.0038862228393554688,MaxInfoAgent
soare,arise,arise,3,0.003408670425415039,MaxInfoAgent
soare,aging,aging,4,0.016368865966796875,MaxInfoAgent
soare,valet,valet,3,0.008285999298095703,MaxInfoAgent
soare,opium,opium,4,0.01477503776550293,MaxInfoAgent
soare,avert,avert,3,0.003991127014160156,MaxInfoAgent
soare,stuck,stuck,3,0.005239725112915039,MaxInfoAgent
soare,recut,recut,4,0.0152740478515625,MaxInfoAgent
soare,mulch,mulch,3,0.007716178894042969,MaxInfoAgent
soare,genre,genre,3,0.007120847702026367,MaxInfoAgent
soare,plume,plume,4,0.013386964797973633,MaxInfoAgent
soare,rifle,rifle,4,0.004913806915283203,MaxInfoAgent
soare,count,count,4,0.01501011848449707,MaxInfoAgent
soare,incur,incur,4,0.007884025573730469,MaxInfoAgent
soare,total,total,3,0.004091024398803711,MaxInfoAgent
soare,wrest,wrest,4,0.007599830627441406,MaxInfoAgent
soare,mocha,mocha,4,0.010959148406982422,MaxInfoAgent
soare,deter,deter,4,0.007208108901977539,MaxInfoAgent
soare,study,study,4,0.013540983200073242,MaxInfoAgent
soare,lover,lover,3,0.00333404541015625,MaxInfoAgent
soare,safer,safer,4,0.004216670989990234,MaxInfoAgent
soare,rivet,rivet,4,0.013815164566040039,MaxInfoAgent
soare,funny,funny,4,0.01017904281616211,MaxInfoAgent
soare,smoke,smoke,4,0.011144876480102539,MaxInfoAgent
soare,mound,mound,6,0.013531923294067383,MaxInfoAgent
soare,undue,undue,4,0.011693000793457031,MaxInfoAgent
soare,sedan,sedan,3,0.0029680728912353516,MaxInfoAgent
soare,pagan,pagan,4,0.016829967498779297,MaxInfoAgent
soare,swine,swine,4,0.0045070648193359375,MaxInfoAgent
soare,guile,guile,3,0.0069010257720947266,MaxInfoAgent
soare,gusty,gusty,4,0.008545160293579102,MaxInfoAgent
soare,equip,equip,4,0.015371084213256836,MaxInfoAgent
soare,tough,tough,4,0.007632255554199219,MaxInfoAgent
soare,canoe,canoe,3,0.0027599334716796875,MaxInfoAgent
soare,chaos,chaos,2,0.001444101333618164,MaxInfoAgent
soare,covet,covet,4,0.00562596321105957,MaxInfoAgent
soare,human,human,4,0.010665178298950195,MaxInfoAgent
soare,udder,udder,4,0.014377832412719727,MaxInfoAgent
soare,lunch,lunch,3,0.011816978454589844,MaxInfoAgent
soare,blast,blast,4,0.011294364929199219,MaxInfoAgent
soare,stray,stray,4,0.004862070083618164,MaxInfoAgent
soare,manga,manga,4,0.020126819610595703,MaxInfoAgent
soare,melee,melee,4,0.010329961776733398,MaxInfoAgent
soare,lefty,lefty,4,0.01330113410949707,MaxInfoAgent
soare,quick,quick,4,0.012356996536254883,MaxInfoAgent
soare,paste,paste,3,0.0066831111907958984,MaxInfoAgent
soare,given,given,4,0.01479482650756836,MaxInfoAgent
soare,octet,octet,3,0.00980520248413086,MaxInfoAgent
soare,risen,risen,4,0.017136812210083008,MaxInfoAgent
soare,groan,groan,4,0.00928497314453125,MaxInfoAgent
soare,leaky,leaky,5,0.005999088287353516,MaxInfoAgent
soare,grind,grind,3,0.009977102279663086,MaxInfoAgent
soare,carve,carve,3,0.004042863845825195,MaxInfoAgent
soare,loose,loose,4,0.004167318344116211,MaxInfoAgent
soare,sadly,sadly,3,0.0040302276611328125,MaxInfoAgent
soare,spilt,spilt,4,0.015132904052734375,MaxInfoAgent
soare,apple,apple,3,0.005360126495361328,MaxInfoAgent
soare,slack,slack,4,0.007865190505981445,MaxInfoAgent
soare,honey,honey,4,0.01140594482421875,MaxInfoAgent
soare,final,final,4,0.009860754013061523,MaxInfoAgent
soare,sheen,sheen,4,0.01698899269104004,MaxInfoAgent
soare,eerie,eerie,4,0.00892329216003418,MaxInfoAgent
soare,minty,minty,4,0.014048099517822266,MaxInfoAgent
soare,slick,slick,4,0.013934850692749023,MaxInfoAgent
soare,derby,derby,3,0.01145792007446289,MaxInfoAgent
soare,wharf,wharf,3,0.010319232940673828,MaxInfoAgent
soare,spelt,spelt,2,0.004364013671875,MaxInfoAgent
soare,coach,coach,3,0.0029239654541015625,MaxInfoAgent
soare,erupt,erupt,4,0.016643285751342773,MaxInfoAgent
soare,singe,singe,4,0.005254983901977539,MaxInfoAgent
soare,price,price,4,0.009237051010131836,MaxInfoAgent
soare,spawn,spawn,4,0.009486198425292969,MaxInfoAgent
soare,fairy,fairy,4,0.004317760467529297,MaxInfoAgent
soare,jiffy,jiffy,5,0.016597986221313477,MaxInfoAgent
soare,filmy,filmy,5,0.010299921035766602,MaxInfoAgent
soare,stack,stack,5,0.01663804054260254,MaxInfoAgent
soare,chose,chose,3,0.003943920135498047,MaxInfoAgent
soare,sleep,sleep,3,0.004148006439208984,MaxInfoAgent
soare,ardor,ardor,4,0.0047931671142578125,MaxInfoAgent
soare,nanny,nanny,4,0.023447036743164062,MaxInfoAgent
soare,niece,niece,4,0.007745027542114258,MaxInfoAgent
soare,woozy,woozy,5,0.017374038696289062,MaxInfoAgent
soare,handy,handy,4,0.01665186882019043,MaxInfoAgent
soare,grace,grace,4,0.0045812129974365234,MaxInfoAgent
soare,ditto,ditto,3,0.005426168441772461,MaxInfoAgent
soare,stank,stank,3,0.004536151885986328,MaxInfoAgent
soare,cream,cream,5,0.007400989532470703,MaxInfoAgent
soare,usual,usual,3,0.007293224334716797,MaxInfoAgent
soare,diode,diode,4,0.0044422149658203125,MaxInfoAgent
soare,valor,valor,3,0.0042819976806640625,MaxInfoAgent
soare,angle,angle,4,0.0050089359283447266,MaxInfoAgent
soare,ninja,ninja,4,0.016000986099243164,MaxInfoAgent
soare,muddy,muddy,4,0.008873224258422852,MaxInfoAgent
soare,chase,chase,3,0.003170013427734375,MaxInfoAgent
soare,reply,reply,4,0.007086992263793945,MaxInfoAgent
soare,prone,prone,4,0.004122257232666016,MaxInfoAgent
soare,spoil,spoil,4,0.004995107650756836,MaxInfoAgent
soare,heart,heart,4,0.004230976104736328,MaxInfoAgent
soare,shade,shade,4,0.00716710090637207,MaxInfoAgent
soare,diner,diner,4,0.011976003646850586,MaxInfoAgent
soare,arson,arson,2,0.001589059829711914,MaxInfoAgent
soare,onion,onion,4,0.012730121612548828,MaxInfoAgent
soare,sleet,sleet,3,0.004542112350463867,MaxInfoAgent
soare,dowel,dowel,4,0.006426095962524414,MaxInfoAgent
soare,couch,couch,5,0.014919281005859375,MaxInfoAgent
soare,palsy,palsy,4,0.012205123901367188,MaxInfoAgent
soare,bowel,bowel,4,0.010713815689086914,MaxInfoAgent
soare,smile,smile,3,0.004109621047973633,MaxInfoAgent
soare,evoke,evoke,4,0.011020898818969727,MaxInfoAgent
soare,creek,creek,5,0.00893092155456543,MaxInfoAgent
soare,lance,lance,4,0.0073049068450927734,MaxInfoAgent
soare,eagle,eagle,3,0.009826183319091797,MaxInfoAgent
soare,idiot,idiot,3,0.0050542354583740234,MaxInfoAgent
soare,siren,siren,3,0.003187417984008789,MaxInfoAgent
soare,built,built,5,0.016025066375732422,MaxInfoAgent
soare,embed,embed,4,0.009277105331420898,MaxInfoAgent
soare,award,award,2,0.0026407241821289062,MaxInfoAgent
soare,dross,dross,3,0.003217935562133789,MaxInfoAgent
soare,annul,annul,4,0.010118961334228516,MaxInfoAgent
soare,goody,goody,5,0.007764101028442383,MaxInfoAgent
soare,frown,frown,5,0.013265132904052734,MaxInfoAgent
soare,patio,patio,4,0.006395101547241211,MaxInfoAgent
soare,laden,laden,4,0.007445812225341797,MaxInfoAgent
soare,humid,humid,4,0.016803979873657227,MaxInfoAgent
soare,elite,elite,3,0.004930973052978516,MaxInfoAgent
soare,lymph,lymph,4,0.008623838424682617,MaxInfoAgent
soare,edify,edify,3,0.010055065155029297,MaxInfoAgent
soare,might,might,4,0.008691072463989258,MaxInfoAgent
soare,reset,reset,3,0.0055730342864990234,MaxInfoAgent
soare,visit,visit,3,0.006916999816894531,MaxInfoAgent
soare,gusto,gusto,3,0.004309177398681641,MaxInfoAgent
soare,purse,purse,2,0.0025551319122314453,MaxInfoAgent
soare,vapor,vapor,4,0.0045168399810791016,MaxInfoAgent
soare,crock,crock,5,0.006706953048706055,MaxInfoAgent
soare,write,write,3,0.003332853317260742,MaxInfoAgent
soare,sunny,sunny,4,0.007112979888916016,MaxInfoAgent
soare,loath,loath,3,0.01008296012878418,MaxInfoAgent
soare,chaff,chaff,4,0.0058917999267578125,MaxInfoAgent
soare,slide,slide,5,0.006069183349609375,MaxInfoAgent
soare,queer,queer,5,0.014346599578857422,MaxInfoAgent
soare,venom,venom,3,0.005999088287353516,MaxInfoAgent
soare,stamp,stamp,4,0.005694866180419922,MaxInfoAgent
soare,sorry,sorry,2,0.0017368793487548828,MaxInfoAgent
soare,still,still,4,0.013204813003540039,MaxInfoAgent
soare,acorn,acorn,3,0.002835988998413086,MaxInfoAgent
soare,aping,aping,4,0.009791135787963867,MaxInfoAgent
soare,pushy,pushy,5,0.016299962997436523,MaxInfoAgent
soare,tamer,tamer,5,0.01599287986755371,MaxInfoAgent
soare,hater,hater,5,0.008652925491333008,MaxInfoAgent
soare,mania,mania,4,0.009997129440307617,MaxInfoAgent
soare,awoke,awoke,4,0.004226207733154297,MaxInfoAgent
soare,brawn,brawn,4,0.004853010177612305,MaxInfoAgent
soare,swift,swift,5,0.01482701301574707,MaxInfoAgent
soare,exile,exile,4,0.007824182510375977,MaxInfoAgent
soare,birch,birch,4,0.005917072296142578,MaxInfoAgent
soare,lucky,lucky,4,0.009639263153076172,MaxInfoAgent
soare,freer,freer,4,0.0077779293060302734,MaxInfoAgent
soare,risky,risky,3,0.003993034362792969,MaxInfoAgent
soare,ghost,ghost,3,0.00952291488647461,MaxInfoAgent
soare,plier,plier,4,0.009107112884521484,MaxInfoAgent
soare,lunar,lunar,4,0.006370067596435547,MaxInfoAgent
soare,winch,winch,5,0.010972023010253906,MaxInfoAgent
soare,snare,snare,5,0.0065767765045166016,MaxInfoAgent
soare,nurse,nurse,4,0.004415035247802734,MaxInfoAgent
soare,house,house,5,0.01614975929260254,MaxInfoAgent
soare,borax,borax,4,0.012422323226928711,MaxInfoAgent
soare,nicer,nicer,4,0.011002063751220703,MaxInfoAgent
soare,lurch,lurch,3,0.005288124084472656,MaxInfoAgent
soare,exalt,exalt,3,0.003098011016845703,MaxInfoAgent
soare,about,about,3,0.00415802001953125,MaxInfoAgent
soare,savvy,savvy,5,0.019342899322509766,MaxInfoAgent
soare,toxin,toxin,3,0.01584315299987793,MaxInfoAgent
soare,tunic,tunic,3,0.007554054260253906,MaxInfoAgent
soare,pried,pried,6,0.012254953384399414,MaxInfoAgent
soare,inlay,inlay,3,0.01670980453491211,MaxInfoAgent
soare,chump,chump,4,0.008454084396362305,MaxInfoAgent
soare,lanky,lanky,5,0.012317895889282227,MaxInfoAgent
soare,cress,cress,3,0.0046427249908447266,MaxInfoAgent
soare,eater,eater,4,0.00711512565612793,MaxInfoAgent
soare,elude,elude,4,0.011255025863647461,MaxInfoAgent
soare,cycle,cycle,4,0.007986068725585938,MaxInfoAgent
soare,kitty,kitty,6,0.01951289176940918,MaxInfoAgent
soare,boule,boule,3,0.003490924835205078,MaxInfoAgent
soare,moron,moron,3,0.006163835525512695,MaxInfoAgent
soare,tenet,tenet,3,0.013936996459960938,MaxInfoAgent
soare,place,place,5,0.01354527473449707,MaxInfoAgent
soare,lobby,lobby,4,0.008817911148071289,MaxInfoAgent
soare,plush,plush,4,0.013956069946289062,MaxInfoAgent
soare,vigil,vigil,4,0.011414051055908203,MaxInfoAgent
soare,index,index,4,0.02619481086730957,MaxInfoAgent
soare,blink,blink,4,0.008990287780761719,MaxInfoAgent
soare,clung,clung,3,0.016588211059570312,MaxInfoAgent
soare,qualm,qualm,4,0.017107009887695312,MaxInfoAgent
soare,croup,croup,5,0.01267099380493164,MaxInfoAgent
soare,clink,clink,3,0.012855052947998047,MaxInfoAgent
soare,juicy,juicy,4,0.016325712203979492,MaxInfoAgent
soare,stage,stage,5,0.005850791931152344,MaxInfoAgent
soare,decay,decay,4,0.014265060424804688,MaxInfoAgent
soare,nerve,nerve,3,0.0044422149658203125,MaxInfoAgent
soare,flier,flier,4,0.007851123809814453,MaxInfoAgent
soare,shaft,shaft,3,0.003915071487426758,MaxInfoAgent
soare,crook,crook,5,0.00692296028137207,MaxInfoAgent
soare,clean,clean,4,0.012204885482788086,MaxInfoAgent
soare,china,china,3,0.02307724952697754,MaxInfoAgent
soare,ridge,ridge,4,0.01696181297302246,MaxInfoAgent
soare,vowel,vowel,4,0.017895221710205078,MaxInfoAgent
soare,gnome,gnome,3,0.008542060852050781,MaxInfoAgent
soare,snuck,snuck,3,0.0064051151275634766,MaxInfoAgent
soare,icing,icing,3,0.01204991340637207,MaxInfoAgent
soare,spiny,spiny,5,0.010731220245361328,MaxInfoAgent
soare,rigor,rigor,4,0.011175870895385742,MaxInfoAgent
soare,snail,snail,3,0.011272192001342773,MaxInfoAgent
soare,flown,flown,3,0.0068128108978271484,MaxInfoAgent
soare,rabid,rabid,4,0.00669407844543457,MaxInfoAgent
soare,prose,prose,2,0.00527501106262207,MaxInfoAgent
soare,thank,thank,3,0.0073699951171875,MaxInfoAgent
soare,poppy,poppy,5,0.011083841323852539,MaxInfoAgent
soare,budge,budge,4,0.006631374359130859,MaxInfoAgent
soare,fiber,fiber,5,0.018294095993041992,MaxInfoAgent
soare,moldy,moldy,4,0.009205818176269531,MaxInfoAgent
soare,dowdy,dowdy,3,0.0108489990234375,MaxInfoAgent
soare,kneel,kneel,4,0.023159027099609375,MaxInfoAgent
soare,track,track,4,0.005466938018798828,MaxInfoAgent
soare,caddy,caddy,4,0.021039962768554688,MaxInfoAgent
soare,quell,quell,4,0.02072429656982422,MaxInfoAgent
soare,dumpy,dumpy,3,0.018395185470581055,MaxInfoAgent
soare,paler,paler,4,0.005803823471069336,MaxInfoAgent
soare,swore,swore,6,0.015193939208984375,MaxInfoAgent
soare,rebar,rebar,4,0.010219812393188477,MaxInfoAgent
soare,scuba,scuba,4,0.021518945693969727,MaxInfoAgent
soare,splat,splat,3,0.0070149898529052734,MaxInfoAgent
soare,flyer,flyer,5,0.048037052154541016,MaxInfoAgent
soare,horny,horny,4,0.026661157608032227,MaxInfoAgent
soare,mason,mason,3,0.008409976959228516,MaxInfoAgent
soare,doing,doing,4,0.02279806137084961,MaxInfoAgent
soare,ozone,ozone,4,0.005040884017944336,MaxInfoAgent
soare,amply,amply,4,0.010596036911010742,MaxInfoAgent
soare,molar,molar,3,0.005621910095214844,MaxInfoAgent
soare,ovary,ovary,2,0.0014739036560058594,MaxInfoAgent
soare,beset,beset,3,0.01344609260559082,MaxInfoAgent
soare,queue,queue,5,0.012556076049804688,MaxInfoAgent
soare,cliff,cliff,4,0.012430667877197266,MaxInfoAgent
soare,magic,magic,4,0.019729137420654297,MaxInfoAgent
soare,truce,truce,3,0.010092020034790039,MaxInfoAgent
soare,sport,sport,4,0.0075151920318603516,MaxInfoAgent
soare,fritz,fritz,4,0.006269931793212891,MaxInfoAgent
soare,edict,edict,3,0.032772064208984375,MaxInfoAgent
soare,twirl,twirl,3,0.003470182418823242,MaxInfoAgent
soare,verse,verse,4,0.006822109222412109,MaxInfoAgent
soare,llama,llama,4,0.015745162963867188,MaxInfoAgent
soare,eaten,eaten,4,0.021750926971435547,MaxInfoAgent
soare,range,range,3,0.01017308235168457,MaxInfoAgent
soare,whisk,whisk,3,0.008639335632324219,MaxInfoAgent
soare,hovel,hovel,4,0.009330987930297852,MaxInfoAgent
soare,rehab,rehab,4,0.020617961883544922,MaxInfoAgent
soare,macaw,macaw,4,0.01977086067199707,MaxInfoAgent
soare,sigma,sigma,4,0.006267070770263672,MaxInfoAgent
soare,spout,spout,4,0.011921882629394531,MaxInfoAgent
soare,verve,verve,4,0.005198955535888672,MaxInfoAgent
soare,sushi,sushi,4,0.012946844100952148,MaxInfoAgent
soare,dying,dying,4,0.008005857467651367,MaxInfoAgent
soare,fetid,fetid,4,0.011484861373901367,MaxInfoAgent
soare,brain,brain,3,0.007760763168334961,MaxInfoAgent
soare,buddy,buddy,4,0.01366114616394043,MaxInfoAgent
soare,thump,thump,4,0.01764512062072754,MaxInfoAgent
soare,scion,scion,3,0.00840616226196289,MaxInfoAgent
soare,candy,candy,3,0.011332988739013672,MaxInfoAgent
soare,chord,chord,2,0.0026199817657470703,MaxInfoAgent
soare,basin,basin,3,0.008140802383422852,MaxInfoAgent
soare,march,march,4,0.006249904632568359,MaxInfoAgent
soare,crowd,crowd,3,0.005306720733642578,MaxInfoAgent
soare,arbor,arbor,3,0.010807037353515625,MaxInfoAgent
soare,gayly,gayly,5,0.020754098892211914,MaxInfoAgent
soare,musky,musky,4,0.00792694091796875,MaxInfoAgent
soare,stain,stain,3,0.004733085632324219,MaxInfoAgent
